race_id,race_url,place,tsTeam,tsTeam_url,point,wind,heat
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,1,Immaculate Heart (SS),https://ca.milesplit.com/teams/17146-immaculate-heart-ss,50,5+6+9+10+20  (28+30),2:13 1-5 Split | 23:03 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,2,Palisades Charter (LA),https://ca.milesplit.com/teams/17488-palisades-charter-la,77,4+11+14+21+27  (41+65),2:48 1-5 Split | 23:43 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,3,Quartz Hill (SS),https://ca.milesplit.com/teams/17551-quartz-hill-ss,89,1+7+8+26+47  (48+61),6:31 1-5 Split | 23:11 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,4,Arroyo (SS),https://ca.milesplit.com/teams/15852-arroyo-ss,110,2+15+19+29+45  (46+63),4:58 1-5 Split | 24:02 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,5,Fillmore (SS),https://ca.milesplit.com/teams/17015-fillmore-ss,125,3+13+33+37+39  (49),4:34 1-5 Split | 24:21 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,6,Shafter (CS),https://ca.milesplit.com/teams/15939-shafter-cs,137,17+18+24+36+42  (54+62),1:55 1-5 Split | 24:54 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,7,El Camino Real Charter (LA),https://ca.milesplit.com/teams/17959-el-camino-real-charter-la,178,23+31+32+40+52  (58),1:56 1-5 Split | 25:27 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,8,Foothill - Bakersfield (CS),https://ca.milesplit.com/teams/12183-foothill-bakersfield-cs,200,25+34+35+50+56  (57+60),1:54 1-5 Split | 25:49 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,9,Marshall (John) (LA),https://ca.milesplit.com/teams/17304-marshall-john-la,238,16+43+51+59+69,7:38 1-5 Split | 27:00 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,10,Eagle Rock (LA),https://ca.milesplit.com/teams/16959-eagle-rock-la,244,22+38+53+64+67  (70+76),5:17 1-5 Split | 26:54 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,11,Mountain View (SS),https://ca.milesplit.com/teams/17387-mountain-view-ss,249,12+44+55+66+72  (73),8:59 1-5 Split | 27:22 Avg
472924,https://ca.milesplit.com/meets/248251-43rd-annual-bell-jeffloyola-invitational-2016/results/472924/formatted/,12,Pomona (SS),https://ca.milesplit.com/teams/14615-pomona-ss,365,68+71+74+75+77,6:31 1-5 Split | 33:52 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,1,Paloma Valley (SS),https://ca.milesplit.com/teams/17495-paloma-valley-ss,26,1+3+4+8+10  (15+16),1:52 1-5 Split | 16:24 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,2,Perris (SS),https://ca.milesplit.com/teams/17513-perris-ss,45,2+5+7+14+17  (18+20),1:49 1-5 Split | 16:59 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,3,Temescal Canyon (SS),https://ca.milesplit.com/teams/16142-temescal-canyon-ss,61,6+9+11+13+22  (25),1:30 1-5 Split | 17:27 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,4,Elsinore (SS),https://ca.milesplit.com/teams/16987-elsinore-ss,107,12+19+21+27+28  (29+30),1:38 1-5 Split | 18:23 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,5,Heritage (SS),https://ca.milesplit.com/teams/17113-heritage-ss,147,24+26+31+32+34  (35),1:38 1-5 Split | 19:34 Avg
469531,https://ca.milesplit.com/meets/252574-sunbelt-league-cluster-1-2016/results/469531/formatted/,6,Lakeside (SS),https://ca.milesplit.com/teams/17220-lakeside-ss,167,23+33+36+37+38  (39+40),5:31 1-5 Split | 21:51 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,1,Claremont (SS),https://ca.milesplit.com/teams/3949-claremont-ss,21,1+2+5+6+7  (9+10),0:24 1-5 Split | 16:51 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,2,Chino Hills (SS),https://ca.milesplit.com/teams/12164-chino-hills-ss,129,16+24+26+27+36  (44+51),0:47 1-5 Split | 18:12 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,3,Bonita (SS),https://ca.milesplit.com/teams/16760-bonita-ss,148,17+19+20+30+62  (99+108),1:29 1-5 Split | 18:12 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,4,Cathedral (SS),https://ca.milesplit.com/teams/16842-cathedral-ss,188,4+8+37+50+89  (135),2:58 1-5 Split | 18:16 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,5,Brea Olinda (SS),https://ca.milesplit.com/teams/12156-brea-olinda-ss,192,11+12+54+57+58  (61+67),1:51 1-5 Split | 18:21 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,6,Hart (William S.) (SS),https://ca.milesplit.com/teams/17102-hart-william-s-ss,195,3+21+29+66+76,2:39 1-5 Split | 18:22 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,7,Arcadia (SS),https://ca.milesplit.com/teams/12177-arcadia-ss,223,28+32+39+56+68  (71+73),0:55 1-5 Split | 18:44 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,8,Rancho Cucamonga (SS),https://ca.milesplit.com/teams/15842-rancho-cucamonga-ss,226,22+34+45+46+79  (96+98),1:44 1-5 Split | 18:42 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,9,Mira Costa (SS),https://ca.milesplit.com/teams/12159-mira-costa-ss,245,18+23+49+60+95  (118+129),2:15 1-5 Split | 18:49 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,10,Canyon - Canyon Country (SS),https://ca.milesplit.com/teams/16822-canyon-canyon-country-ss,260,13+15+52+87+93  (101+104),2:42 1-5 Split | 18:46 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,11,Redondo Union (SS),https://ca.milesplit.com/teams/15868-redondo-union-ss,269,33+40+41+64+91  (94+107),1:30 1-5 Split | 18:57 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,12,ML King (SS),https://ca.milesplit.com/teams/17196-ml-king-ss,307,42+59+65+69+72  (77+100),0:48 1-5 Split | 19:08 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,13,Canyon - Anaheim Hills (SS),https://ca.milesplit.com/teams/15887-canyon-anaheim-hills-ss,316,38+55+70+75+78  (88+120),1:00 1-5 Split | 19:11 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,14,Crescenta Valley (SS),https://ca.milesplit.com/teams/16913-crescenta-valley-ss,334,47+48+74+81+84  (85+102),0:51 1-5 Split | 19:18 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,15,Santa Monica (SS),https://ca.milesplit.com/teams/17665-santa-monica-ss,385,25+80+82+86+112  (114+122),2:32 1-5 Split | 19:37 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,16,Vista Murrieta (SS),https://ca.milesplit.com/teams/16185-vista-murrieta-ss,390,35+53+63+116+123  (127+132),2:39 1-5 Split | 19:46 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,17,El Segundo (SS),https://ca.milesplit.com/teams/16984-el-segundo-ss,394,14+43+109+113+115  (121+128),3:40 1-5 Split | 19:40 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,18,Tesoro (SS),https://ca.milesplit.com/teams/17785-tesoro-ss,500,90+92+103+105+110  (111+124),0:49 1-5 Split | 20:17 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,19,Flintridge Prep (SS),https://ca.milesplit.com/teams/17017-flintridge-prep-ss,512,31+83+131+133+134,7:02 1-5 Split | 21:55 Avg
463041,https://ca.milesplit.com/meets/248220-cool-breeze-evening-invitational-2016/results/463041/formatted/,20,Sage Creek (SD),https://ca.milesplit.com/teams/39074-sage-creek-sd,564,97+106+117+119+125  (126+130),1:03 1-5 Split | 20:46 Avg
490597,https://ky.milesplit.com/meets/256075-cross-country-coaches-national-youth-championships-2016/results/490597/formatted/,1,Brocaw Blazers,https://ks.milesplit.com/teams/37880-brocaw-blazers,27,1+5+6+7+8  (11+13),1:18 1-5 Split | 19:42 Avg
490597,https://ky.milesplit.com/meets/256075-cross-country-coaches-national-youth-championships-2016/results/490597/formatted/,2,Jenks America Track Club,https://ok.milesplit.com/teams/6255-jenks-america-track-club,33,2+3+4+10+14  (15+19),2:00 1-5 Split | 19:56 Avg
490597,https://ky.milesplit.com/meets/256075-cross-country-coaches-national-youth-championships-2016/results/490597/formatted/,3,Team Kentucky Elite,https://ky.milesplit.com/teams/34630-team-kentucky-elite,72,9+12+16+17+18,6:18 1-5 Split | 22:51 Avg
470361,https://ca.milesplit.com/meets/252803-bval-antioch-freedom-2016/results/470361/formatted/,1,Antioch (NC),https://ca.milesplit.com/teams/16687-antioch-nc,17,1+2+3+5+6  (8+10),1:00 1-5 Split | 16:50 Avg
470361,https://ca.milesplit.com/meets/252803-bval-antioch-freedom-2016/results/470361/formatted/,2,Freedom (NC),https://ca.milesplit.com/teams/18010-freedom-nc,43,4+7+9+11+12,2:29 1-5 Split | 17:58 Avg
479439,https://ca.milesplit.com/meets/254698-bravo-vs-maywood-2016/results/479439/formatted/,1,Bravo (Francisco) Medical Magnet (LA),https://ca.milesplit.com/teams/16768-bravo-francisco-medical-magnet-la,15,1+2+3+4+5  (6+7),0:3 1-5 Split | 17:26 Avg
479439,https://ca.milesplit.com/meets/254698-bravo-vs-maywood-2016/results/479439/formatted/,2,Maywood Academy (LA),https://ca.milesplit.com/teams/19563-maywood-academy-la,50,8+9+10+11+12  (13+14),2:02 1-5 Split | 20:58 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,1,Quartz Hill (SS),https://ca.milesplit.com/teams/17551-quartz-hill-ss,61,4+7+15+17+18  (54+145),1:05 1-5 Split | 17:35 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,2,El Toro (SS),https://ca.milesplit.com/teams/16158-el-toro-ss,80,2+5+12+23+38  (40+47),1:54 1-5 Split | 17:30 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,3,Aliso Niguel (SS),https://ca.milesplit.com/teams/16395-aliso-niguel-ss,94,1+9+10+25+49  (57+62),2:24 1-5 Split | 17:34 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,4,Great Oak (SS),https://ca.milesplit.com/teams/15857-great-oak-ss,105,3+6+27+33+36  (41+45),1:34 1-5 Split | 17:42 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,5,Granada Hills Charter (LA),https://ca.milesplit.com/teams/17078-granada-hills-charter-la,168,13+28+32+44+51  (60+70),0:51 1-5 Split | 18:12 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,6,El Rancho (SS),https://ca.milesplit.com/teams/12182-el-rancho-ss,194,20+22+30+53+69  (100+120),1:06 1-5 Split | 18:20 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,7,Yucaipa (SS),https://ca.milesplit.com/teams/17937-yucaipa-ss,268,14+24+39+93+98  (131+144),1:51 1-5 Split | 18:41 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,8,Burbank (SS),https://ca.milesplit.com/teams/17948-burbank-ss,307,43+52+55+71+86  (112+127),0:55 1-5 Split | 18:48 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,9,Los Alamitos (SS),https://ca.milesplit.com/teams/18263-los-alamitos-ss,318,8+26+76+94+114  (115+124),2:22 1-5 Split | 18:50 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,10,Arcadia (SS),https://ca.milesplit.com/teams/12177-arcadia-ss,362,59+66+74+81+82  (107+108),0:33 1-5 Split | 19:04 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,11,Warren (SS),https://ca.milesplit.com/teams/17864-warren-ss,362,11+16+84+117+134  (142+188),2:41 1-5 Split | 19:02 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,12,ML King (SS),https://ca.milesplit.com/teams/17196-ml-king-ss,375,35+63+79+89+109  (110+111),1:32 1-5 Split | 19:09 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,13,Shadow Ridge High School,https://nv.milesplit.com/teams/23198-shadow-ridge-high-school,398,34+75+77+80+132  (140+149),2:07 1-5 Split | 19:13 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,14,Santiago Corona (SS),https://ca.milesplit.com/teams/17675-santiago-corona-ss,402,29+85+90+92+106  (121+154),1:39 1-5 Split | 19:16 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,15,Canyon - Anaheim Hills (SS),https://ca.milesplit.com/teams/15887-canyon-anaheim-hills-ss,411,19+42+97+125+128  (158+165),2:19 1-5 Split | 19:16 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,16,Rancho Cucamonga (SS),https://ca.milesplit.com/teams/15842-rancho-cucamonga-ss,414,56+67+73+105+113  (151+161),1:15 1-5 Split | 19:16 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,17,Paloma Valley (SS),https://ca.milesplit.com/teams/17495-paloma-valley-ss,451,21+48+103+126+153  (171+177),2:56 1-5 Split | 19:28 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,18,Paramount (SS),https://ca.milesplit.com/teams/17500-paramount-ss,495,37+78+91+130+159  (184+187),2:50 1-5 Split | 19:43 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,19,Centennial High,https://nv.milesplit.com/teams/19046-centennial-high,515,46+50+95+160+164  (175),2:51 1-5 Split | 19:49 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,20,Patrick Henry (SD),https://ca.milesplit.com/teams/17508-patrick-henry-sd,520,65+72+116+129+138  (141+150),1:31 1-5 Split | 19:46 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,21,Roosevelt (SS),https://ca.milesplit.com/teams/17594-roosevelt-ss,546,58+61+102+143+182,3:47 1-5 Split | 20:04 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,22,Rancho Verde (SS),https://ca.milesplit.com/teams/15848-rancho-verde-ss,569,64+104+119+135+147  (156+157),1:53 1-5 Split | 19:57 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,23,Troy (SS),https://ca.milesplit.com/teams/15536-troy-ss,599,31+83+148+163+174  (186+190),3:42 1-5 Split | 20:16 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,24,Peninsula (SS),https://ca.milesplit.com/teams/17497-peninsula-ss,630,87+88+101+176+178  (179+183),2:51 1-5 Split | 20:34 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,25,Los Osos (SS),https://ca.milesplit.com/teams/17273-los-osos-ss,631,68+123+133+152+155  (168+172),1:55 1-5 Split | 20:16 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,26,Lakewood (SS),https://ca.milesplit.com/teams/16146-lakewood-ss,653,96+99+136+137+185,3:08 1-5 Split | 20:35 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,27,Temecula Valley (SS),https://ca.milesplit.com/teams/17780-temecula-valley-ss,707,118+122+139+162+166  (169+170),1:28 1-5 Split | 20:39 Avg
468690,https://ca.milesplit.com/meets/242966-woodbridge-cross-country-classic-2016/results/468690/formatted/,28,West Ranch (SS),https://ca.milesplit.com/teams/17883-west-ranch-ss,847,146+167+173+180+181  (189+191),1:40 1-5 Split | 21:47 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,1,Chino Hills (SS),https://ca.milesplit.com/teams/12164-chino-hills-ss,15,1+2+3+4+5  (6+7),0:11 1-5 Split | 17:15 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,2,Etiwanda (SS),https://ca.milesplit.com/teams/15878-etiwanda-ss,57,9+10+11+13+14  (18+24),0:23 1-5 Split | 17:50 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,3,Upland (SS),https://ca.milesplit.com/teams/17820-upland-ss,110,15+17+23+27+28  (29+35),0:54 1-5 Split | 18:37 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,4,Los Osos (SS),https://ca.milesplit.com/teams/17273-los-osos-ss,120,8+25+26+30+31  (32+33),1:50 1-5 Split | 18:48 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,5,Damien (SS),https://ca.milesplit.com/teams/16154-damien-ss,127,16+20+21+34+36  (41+42),2:04 1-5 Split | 19:09 Avg
489801,https://ca.milesplit.com/meets/257516-baseline-league-finals-2016/results/489801/formatted/,6,Rancho Cucamonga (SS),https://ca.milesplit.com/teams/15842-rancho-cucamonga-ss,128,12+19+22+37+38  (39+40),2:48 1-5 Split | 19:12 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,1,Palos Verdes (SS),https://ca.milesplit.com/teams/17496-palos-verdes-ss,37,1+6+7+11+12  (14+17),0:54 1-5 Split | 17:54 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,2,Esperanza (SS),https://ca.milesplit.com/teams/15865-esperanza-ss,104,5+18+24+25+32  (40+71),1:06 1-5 Split | 18:27 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,3,Laguna Hills (SS),https://ca.milesplit.com/teams/17218-laguna-hills-ss,136,15+21+27+36+37  (59+104),0:35 1-5 Split | 18:43 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,4,Corona del Mar (SS),https://ca.milesplit.com/teams/15239-corona-del-mar-ss,158,4+22+31+47+54  (62+114),1:46 1-5 Split | 18:43 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,5,Royal (SS),https://ca.milesplit.com/teams/12185-royal-ss,196,20+26+42+44+64  (106+122),0:59 1-5 Split | 18:57 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,6,Moorpark (SS),https://ca.milesplit.com/teams/17374-moorpark-ss,210,13+23+46+56+72  (80+88),1:15 1-5 Split | 18:58 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,7,Oak Park (SS),https://ca.milesplit.com/teams/17447-oak-park-ss,243,2+30+66+70+75  (77+108),2:04 1-5 Split | 18:58 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,8,Norwalk (SS),https://ca.milesplit.com/teams/17436-norwalk-ss,249,3+8+65+76+97  (120+145),2:20 1-5 Split | 18:54 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,9,Yorba Linda (SS),https://ca.milesplit.com/teams/23671-yorba-linda-ss,264,28+43+50+69+74  (83+90),0:44 1-5 Split | 19:15 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,10,Santa Margarita (SS),https://ca.milesplit.com/teams/16291-santa-margarita-ss,268,9+39+49+53+118  (121+141),2:25 1-5 Split | 19:14 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,11,West Torrance (SS),https://ca.milesplit.com/teams/17885-west-torrance-ss,312,35+57+58+78+84  (94+102),0:42 1-5 Split | 19:25 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,12,Torrance (SS),https://ca.milesplit.com/teams/17797-torrance-ss,340,10+55+81+87+107  (153+158),1:58 1-5 Split | 19:27 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,13,South Torrance (SS),https://ca.milesplit.com/teams/17724-south-torrance-ss,356,45+51+67+93+100  (105+112),0:50 1-5 Split | 19:33 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,14,Brea Olinda (SS),https://ca.milesplit.com/teams/12156-brea-olinda-ss,378,19+33+48+134+144  (151+161),2:41 1-5 Split | 19:43 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,15,Bolsa Grande (SS),https://ca.milesplit.com/teams/16759-bolsa-grande-ss,412,38+60+63+119+132  (133+154),1:48 1-5 Split | 19:50 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,16,La Quinta Westminster (SS),https://ca.milesplit.com/teams/17208-la-quinta-westminster-ss,446,29+86+103+111+117  (146+147),1:34 1-5 Split | 19:51 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,17,Ocean View (SS),https://ca.milesplit.com/teams/17453-ocean-view-ss,464,41+73+85+128+137  (142+155),1:50 1-5 Split | 19:58 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,18,Bonita (SS),https://ca.milesplit.com/teams/16760-bonita-ss,465,82+89+95+98+101  (113+115),0:18 1-5 Split | 19:51 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,19,Indio (SS),https://ca.milesplit.com/teams/17153-indio-ss,481,16+79+99+139+148  (163+164),2:47 1-5 Split | 20:01 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,20,Bloomington (SS),https://ca.milesplit.com/teams/16757-bloomington-ss,538,52+109+116+126+135  (138+152),1:31 1-5 Split | 20:17 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,21,Rosemead (SS),https://ca.milesplit.com/teams/17602-rosemead-ss,539,68+92+123+125+131  (136+160),1:18 1-5 Split | 20:14 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,22,South Pasadena (SS),https://ca.milesplit.com/teams/17722-south-pasadena-ss,545,61+91+110+127+156  (159+165),2:14 1-5 Split | 20:22 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,23,Pacifica - Garden Grove (SS),https://ca.milesplit.com/teams/17484-pacifica-garden-grove-ss,578,34+96+129+157+162  (166+167),3:22 1-5 Split | 20:42 Avg
489906,https://ca.milesplit.com/meets/248294-cif-southern-section-finals-2016/results/489906/formatted/,24,Rubidoux (SS),https://ca.milesplit.com/teams/17607-rubidoux-ss,686,124+130+140+143+149  (150+168),0:40 1-5 Split | 20:54 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,1,JSerra Catholic (SS),https://ca.milesplit.com/teams/17178-jserra-catholic-ss,68,6+8+14+19+21  (32+34),1:02 1-5 Split | 19:28 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,2,Coronado (SD),https://ca.milesplit.com/teams/16905-coronado-sd,75,4+5+10+23+33  (37+38),2:05 1-5 Split | 19:28 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,3,Tahoe Truckee (NIAA),https://ca.milesplit.com/teams/17774-tahoe-truckee-niaa,78,7+12+17+18+24  (39+67),1:07 1-5 Split | 19:38 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,4,Miramonte (NC),https://ca.milesplit.com/teams/17354-miramonte-nc,120,1+13+25+27+54  (64),4:19 1-5 Split | 20:00 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,5,McFarland (CS),https://ca.milesplit.com/teams/14610-mcfarland-cs,132,2+15+26+36+53  (73),3:29 1-5 Split | 20:17 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,6,Marymount (SS),https://ca.milesplit.com/teams/17309-marymount-ss,165,3+28+41+42+51  (55+56),3:22 1-5 Split | 20:43 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,7,Page High School,https://az.milesplit.com/teams/13616-page-high-school,166,16+20+31+40+59  (68+69),2:44 1-5 Split | 20:46 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,8,Granite Hills (SS),https://ca.milesplit.com/teams/17081-granite-hills-ss,182,11+30+35+46+60  (61+71),3:10 1-5 Split | 20:58 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,9,San Luis Obispo (CS),https://ca.milesplit.com/teams/17644-san-luis-obispo-cs,198,22+29+45+50+52  (57+65),1:59 1-5 Split | 21:09 Avg
484329,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484329/formatted/,10,Yucca Valley (SS),https://ca.milesplit.com/teams/17938-yucca-valley-ss,270,43+44+49+62+72  (74),1:49 1-5 Split | 22:06 Avg
